-1.115589973130897805e+00,1.680528441657569649e+00,1.841724465866868277e-01
-2.511459766834853724e+00,2.706040746977190548e+00,-7.219983967938133906e-01
3.325101458922687492e+00,-2.628475878649551567e-01,9.420493713793489654e-01
-2.686664854426561888e+00,-2.962174071856399582e+00,4.287828845856598431e-02
-1.711332209762219669e+00,-3.323699449365801861e+00,-6.743627830056291295e-01
-1.840712088469461438e+00,3.350064742121264150e+00,-5.688315898966581630e-01
-1.653546601239168190e+00,-3.509251774610401498e+00,4.762454986619397701e-01
2.446370534339335823e+00,2.384818129626208538e+00,9.091615903752412464e-01
2.326584535513248397e+00,7.840005243970197268e-01,8.385190906768033026e-01
1.371785143789647332e+00,-1.883334512985753717e+00,7.423307609101155169e-01
2.351757218020699813e+00,1.315861650181760489e-01,7.645500325035206046e-01
2.550802671651687170e+00,-3.423290857969342182e-01,9.045682720279061284e-01
1.670025613145762700e+00,-3.178087244945682954e+00,-8.072888214928168882e-01
6.185681722540009586e-01,-2.750186589274162152e+00,-9.834632380740263580e-01
2.146471327750377966e+00,6.689646394280109876e-01,-6.595051906638058625e-01
6.733405891622935568e-01,2.457633551901885927e+00,8.921219335681318530e-01
2.283467432564830091e+00,-3.148509807587112075e+00,4.571535040731841693e-01
2.023861640540133511e+00,1.955899844461689074e+00,-9.826492906443082820e-01
7.799451853576655491e-01,1.844688771798632887e+00,-7.472518612015566219e-02
2.346392844774665420e-01,-3.940173146502149226e+00,-3.207809589821026264e-01
1.638696304735785869e+00,1.302396200311492835e+00,-4.215997365475970815e-01
2.346922863757101130e+00,-2.622403355226030630e+00,8.546288063187231776e-01
2.375081491984392112e+00,2.858484997402790384e+00,6.976456316958588033e-01
-1.105024756228543570e+00,2.381244472521423461e+00,-9.270848915696334736e-01
2.126678256781405096e+00,-1.828765887676540025e+00,9.807720442404271877e-01
2.491930089732195430e+00,-4.674282333864708816e-01,8.855156489279911725e-01
-3.889404962915667952e-01,2.361180331796617793e+00,7.947015546101688921e-01
2.230953860453632753e+00,-1.735220626252624410e+00,9.848040446728056896e-01
-1.342258284271052426e+00,1.584530508426210460e+00,-3.839124465317690360e-01
-1.118798566257130256e+00,2.723204933869454614e+00,9.984347607520488443e-01
2.082363649553183649e+00,-1.923966359343760146e+00,9.863130303097318308e-01
2.149115029879173022e+00,9.379797590011426101e-01,-7.555320936058416148e-01
2.584130648936370456e+00,-2.870386528368792600e+00,5.065104640739339636e-01
1.200569817287673313e+00,-2.258291178611272709e+00,8.968110105246145380e-01
2.054085404894823164e+00,-1.599214858900126490e+00,-9.179137923763169837e-01
2.211131393424390357e+00,8.715502960404589716e-01,-7.819826503521005723e-01
2.799898384748054636e-01,3.974150932599730623e+00,-1.781587938238958224e-01
5.994337651074355122e-01,-3.761176701399214117e+00,-5.882979500536010820e-01
2.346266154881521349e+00,7.835582784549315061e-02,7.578525861704915600e-01
-7.165335602096957190e-01,-1.900569930238256600e+00,2.476637794115948421e-01
6.433883893643970175e-01,-1.989940085042730678e+00,-4.175925833901999451e-01
2.079073169945226507e+00,-3.477318198954245099e-01,-4.519411484689566660e-01
1.215332128135596212e+00,1.687524836029043573e+00,-3.909984840267964890e-01
-2.615549826691091623e-02,2.129217828635754373e+00,-4.919534051904611571e-01
2.050165955290521147e+00,-3.170309862839741477e+00,-6.314053398865709932e-01
1.923658789522216139e+00,1.251688034253052750e+00,7.092421860797940569e-01
-3.487364163413295692e-01,2.269094414745487231e+00,7.099387775565468850e-01
2.712488319068412146e+00,-2.936785928006597768e+00,-6.648467079319454742e-02
-1.593680623955866515e+00,-1.724324208908162070e+00,-7.582204139173318591e-01
-2.071366095425483778e+00,-3.007108572024406623e+00,-7.586713030387413070e-01
9.673634946941107593e-01,3.850755422365761405e+00,-2.414864441496591962e-01
3.349220534579783859e+00,-2.627764938218335455e-01,-9.331399576053884815e-01
1.785137906966396404e+00,-1.145028529509256598e+00,-4.764594369809856400e-01
3.953334916433958734e-01,-3.592388944128992456e+00,7.892467300313960044e-01
2.272558823605091316e+00,-2.454855465609401932e+00,-9.385029800878258444e-01
-1.371231934640757766e+00,-1.476535142332702666e+00,-1.728487648461632664e-01
1.264652312284143765e+00,3.777470933054419611e+00,-1.806623886337952734e-01
-1.403375728557458402e+00,3.321474497090294964e+00,-7.956314717120781532e-01
4.087350113127816709e-01,-2.044821101573048416e+00,-4.040692449761323912e-01
1.505767781720912080e+00,-2.843018223576028625e+00,9.761370332389535109e-01
3.996661453608892245e+00,-1.558645730612408520e-01,-2.451116736239676921e-02
1.865314799765800835e+00,-3.155291266222925994e+00,7.464742174944768438e-01
2.594693410981413706e+00,1.013445147597044960e+00,-9.767434859928538771e-01
-5.403903086989473303e-01,-3.320767162795769334e+00,9.312233981238784430e-01
1.024859096681423054e+00,-2.677581778936761303e+00,-9.911181753457071197e-01
1.399202852347038117e+00,-1.448552664218538677e+00,-1.665652966233074628e-01
2.159257110877339070e+00,3.174386933954628010e+00,-5.438898233180000652e-01
2.527558204647957663e+00,-7.007670680078427194e-01,-9.261741438380842739e-01
3.514073112019867828e+00,-2.875795346789319917e-01,-8.505954144676738382e-01
-3.206573281908113859e-01,3.922093070072237175e+00,-3.541749606982366738e-01
3.394880840451368176e+00,-9.324921734896760572e-01,8.537891665589443235e-01
1.036717539177480552e+00,3.857907598642752234e+00,-1.020830909930959679e-01
2.857320136276007894e+00,1.683610220007805802e+00,-9.486101400917169579e-01
-2.588431850207010276e-01,-2.308624879736449920e+00,7.360660864582336815e-01
1.000309981999524478e+00,-2.256667143612734794e+00,8.470169067728722245e-01
7.557409861217635472e-01,2.312503118884750908e+00,8.236224437957360145e-01
3.506394141694981315e+00,-1.048457838257231156e+00,-7.514499310003293076e-01
1.428928009714941272e+00,3.352103526288520818e+00,-7.650604505604615690e-01
-1.249752022077816216e+00,3.799620664292931327e+00,1.583227448500740611e-02
2.645976942045367153e+00,2.268837762548987946e+00,8.742280216339356480e-01
5.095517138502143606e-01,-3.693194525055699007e+00,-6.853855649392253113e-01
-4.438607402350239761e-01,1.967544635290131794e+00,-1.835461519045544776e-01
-1.032461430569495242e+00,-2.774218145896561349e+00,9.992041561959996709e-01
1.990024691433180726e+00,1.989350424955020902e+00,-9.825200428859387491e-01
2.993819294682893428e+00,-6.263597700890375375e-01,-9.982791765501582981e-01
1.590918584211588938e+00,3.668204434668325575e+00,-5.754573325361483915e-02
2.096718013483566789e+00,-5.023387965392728249e-01,-5.364288123774786365e-01
2.913930922104995602e+00,2.670625774257158636e+00,3.041508924585213935e-01
9.270200025948733824e-01,1.779865596580692211e+00,1.165085534770415321e-01
3.900879463725292595e+00,-9.874322736883245355e-02,-4.314663929102972029e-01
2.761093798264806942e+00,-2.877241277544772657e+00,1.560396890637810730e-01
-6.915561818042502695e-01,-2.528124698938312154e+00,9.253985035082453736e-01
-2.166236271059731877e-01,3.582336383647890532e+00,-8.082204699451458474e-01
1.655685420628909332e+00,-1.717052664642339854e+00,-7.887459631814223160e-01
2.556051180977392701e+00,-2.245641363602543183e+00,-9.154654327539184511e-01
5.669138637957368276e-01,-2.610598401485280995e+00,-9.444846411929825880e-01
8.335825462200743274e-01,-2.232846280842585074e+00,7.872547131094002060e-01
1.951734963497734121e+00,5.238908893744070872e-01,-2.030148661127291476e-01
7.735052494199637918e-01,3.923815019795714232e+00,3.661956425406188986e-02
1.867570307418611186e+00,1.004837506675187564e+00,4.763330721884949659e-01
2.041691048615986048e+00,-7.025395673183381096e-01,-5.413169392829022541e-01
-2.410560066080630115e+00,3.156862257614739597e+00,-2.350874943454389354e-01
-1.393528632048007587e+00,-3.544084123515583773e+00,-5.888960206931266317e-01
5.965868998878276486e-01,1.913388167781236993e+00,9.196827227623076417e-02
9.778427948419350368e-01,-3.253154725648026879e+00,-9.178451433303767004e-01
1.988350651927431212e+00,-1.513669059374710857e+00,8.654161627717976701e-01
1.271586494206164986e+00,-2.926616991751331387e+00,9.816041130678940796e-01
-1.920246603015577147e+00,2.705214192165650733e+00,9.482721688757493883e-01
3.147985511427261685e+00,1.828431303761266280e+00,-7.679886881780022545e-01
